sentence_id,word - id,word - ref,word - form,word - head,word - relation,word - lemma,word - postag,Didakta tags,Primary translation,Literal translation,Secondary translation,,word - gloss,word - sem,word - artificial,word - insertion_id
231,16,Leuven|0059-003|230|16,παραβαίνεις,8,ADV,παραβαίνω,v2spia---,,زیر پا می‌گذاری,زیر پا می‌گذاری,تخطی می‌کنی,,go by the side of,vergelijkingsbasis,,
231,17,Leuven|0059-003|230|17,",",0,AuxX,",",u--------,,,,,,1: ,,,
231,18,Leuven|0059-003|230|18,οὐχ,21,AuxZ,οὐ,d--------,,نه,نه,نه,,1: niet,,,
231,19,Leuven|0059-003|230|19,ὑπὸ,24,AuxP,ὑπό,r--------,,به,با,به,,"1: onder; onder invloed van, door toedoen van | onder, in de macht van | tot onder",,,
231,20,Leuven|0059-003|230|20,ἀνάγκης,19,ADV,ἀνάγκη,n-s---fg-,,اجبار,زور,اجبار,,"force, constraint, necessity",agens,,
231,21,Leuven|0059-003|230|21,ὁμολογήσας,24,ADV_CO,ὁμολογέω,v-sapamn-,,توافق کردی,هم‌رای گشته,توافقاتی که,,"agree with, say the same thing as",tijd,,
231,22,Leuven|0059-003|230|22,οὐδὲ,24,AuxY,οὐδέ,c--------,,و نه,و نه,نه,,"1: en niet, zelfs niet, en ook niet",,,
231,23,Leuven|0059-003|230|23,ἀπατηθεὶς,24,ADV_CO,ἀπατάω,v-sappmn-,,به نیرنگ,فریب خورده,با اغفال,,"cheat, deceive",tijd,,
231,24,Leuven|0059-003|230|24,οὐδὲ,16,COORD,οὐδέ,c--------,,و نه,و نه,و نه,,"1: en niet, zelfs niet, en ook niet",,,
231,25,Leuven|0059-003|230|25,ἐν,31,AuxP,ἐν,r--------,,در,در,در,,"1: in, binnenin, temidden van",,,
231,26,Leuven|0059-003|230|26,ὀλίγῳ,27,ATR,ὀλίγος,a-s---md-,,اندک,کوتاه,تنگنای مجال,,"1: klein, gering",,,
231,27,Leuven|0059-003|230|27,χρόνῳ,25,ADV_CO,χρόνος,n-s---md-,,مهلتی,زمانی,تنگنای مجال,,1: tijd,tijdstip,,
231,28,Leuven|0059-003|230|28,ἀναγκασθεὶς,24,ADV_CO,ἀναγκάζω,v-sappmn-,,مجبور بوده‌ای,واداشته‌شده,بر تو الزام شد,,"force, compel",tijd,,
231,29,Leuven|0059-003|230|29,βουλεύσασθαι,28,OBJ,βουλεύω,v--anm---,,به تصمیم‌گیری,به تامل کردن,تصمیم بدان‌ها,,"take counsel, deliberate",,,
231,30,Leuven|0059-003|230|30,",",0,AuxX,",",u--------,,,,,,1: ,,,
231,31,Leuven|0059-003|230|31,ἀλλ’,28,COORD,ἀλλά,b--------,,بلکه,بلکه,بلکه,,1: maar,,,
231,32,Leuven|0059-003|230|32,ἐν,31,AuxP,ἐν,r--------,,طی,در,طی,,"1: in, binnenin, temidden van",,,
231,33,Leuven|0059-003|230|33,ἔτεσιν,32,ADV_CO,ἔτος,n-p---nd-,,سال,سال,سال,,1: jaar,tijdstip,,
231,34,Leuven|0059-003|230|34,ἑβδομήκοντα,33,ATR,ἑβδομήκοντα,m--------,,هفتاد,هفتاد,هفتاد,,seventy,,,
231,35,Leuven|0059-003|230|35,",",0,AuxX,",",u--------,,,,,,1: ,,,
231,36,Leuven|0059-003|230|36,ἐν,40,AuxP,ἐν,r--------,,,در,در,,"1: in, binnenin, temidden van",,,
231,37,Leuven|0059-003|230|37,οἷς,36,ADV,ὅς,p-p---nd-,,,آن,آن,,"1: die, dat",tijdstip,,
231,38,Leuven|0059-003|230|38,ἐξῆν,33,ATR,ἔξεστι,v3siia---,,می‌توانستی, ممکن بود,امکان داشتی,,1: het is geoorloofd | het is mogelijk,,,
231,39,Leuven|0059-003|230|39,σοι,38,OBJ,σύ,p2s---cd-,,می‌توانستی,برای تو,امکان داشتی,,"1: jij, u",,,
231,40,Leuven|0059-003|230|40,ἀπιέναι,38,SBJ,ἀπέρχομαι,v--pna---,,بروی,رفتن,به جای دیگر رَوی,,"1: weggaan, vertrekken",,,
231,41,Leuven|0059-003|230|41,",",0,AuxX,",",u--------,,,,,,1: ,,,
231,42,Leuven|0059-003|230|42,εἰ,38,AuxC,εἰ,c--------,,اگر,اگر,اگر,,"1: als, indien, in geval | of",,,
231,43,Leuven|0059-003|230|43,μὴ,44,AuxZ,μή,d--------,,نمی‌کردیم,نمی‌کردیم,نبودیم,,1: niet,,,
231,44,Leuven|0059-003|230|44,ἠρέσκομεν,46,ADV_CO,ἀρέσκω,v1piia---,,خرسند نمی‌کردیم,  اقناعت نمی‌کردیم,بسنده نبودیم,,"1: behagen, bevallen, voldoening geven aan | tevreden stellen, verzoenen",voorwaarde,,
231,45,Leuven|0059-003|230|45,ἡμεῖς,44,SBJ,ἐγώ,p1p---cn-,,ما,ما,ما,,1: ik,,,
231,46,Leuven|0059-003|230|46,μηδὲ,42,COORD,μηδέ,c--------,,ناعادلانه,نبودن,به ناحق,,"1: en niet, ook niet, zelfs niet",,,
231,47,Leuven|0059-003|230|47,δίκαιαι,52,PNOM,δίκαιος,a-p---fn-,,ناعادلانه,دادگرانه ,به ناحق,,1: rechtvaardig,,,
231,48,Leuven|0059-003|230|48,ἐφαίνοντό,46,ADV_CO,φαίνω,v3piie---,,می‌پنداشتی,آشکار می‌گشت,در نظرت می‌نمود,,"1: laten zien, tonen | schijnen",voorwaarde,,
231,49,Leuven|0059-003|230|49,σοι,48,OBJ,σύ,p2s---cd-,,می‌پنداشتی,بر تو,نظرت,,"1: jij, u",,,
231,50,Leuven|0059-003|230|50,αἱ,51,ATR,ὁ,l-p---fn-,,این,این,,,1: ,,,
231,51,Leuven|0059-003|230|51,ὁμολογίαι,48,SBJ,ὁμολογία,n-p---fn-,,توافقات را,هم‌رایی‌ها,توافقات ,,agreement,,,
231,52,Leuven|0059-003|230|52,εἶναι,48,OBJ,εἰμί,v--pna---,,,نبودن,,,1: gaan,,,
231,53,Leuven|0059-003|230|53,.,0,AuxK,.,u--------,,,,,,1: ,,,
230,54,|0059-003|229|54,[0],0,PRED,,,,,,,,,,elliptic,0002e
232,1,Leuven|0059-003|231|1,σὺ,5,SBJ,σύ,p2s---cn-,,تو,تو,تو,,"1: jij, u",,,
232,2,Leuven|0059-003|231|2,δὲ,5,AuxY,δέ,d--------,,اما,اما,لیکن,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
232,3,Leuven|0059-003|231|3,οὔτε,6,AuxY,οὔτε,c--------,,نه,نه,نه,,1: noch,,,
232,4,Leuven|0059-003|231|4,Λακεδαίμονα,6,OBJ_CO,Λακεδαίμων,n-s---fa-,,اسپارت را,لاکدایمون را,اسپارت را,,,,,
232,5,Leuven|0059-003|231|5,προῃροῦ,25,PRED_CO,προαιρέω,v2siie---,,ترجیح دادی,ترجیح می‌دادی,برگزیدی,,"bring forth, produce from one`s stores",,,
232,6,Leuven|0059-003|231|6,οὔτε,15,COORD,οὔτε,c--------,,و نه,و نه,و نه,,1: noch,,,
232,7,Leuven|0059-003|231|7,Κρήτην,6,OBJ_CO,Κρήτη,n-s---fa-,, کرت را, کرت را, کرت را,,from Crete,,,
232,8,Leuven|0059-003|231|8,",",0,AuxX,",",u--------,,,,,,1: ,,,
232,9,Leuven|0059-003|231|9,ἃς,13,SBJ,ὅς,p-p---fa-,,همان‌هایی که,همان‌هایی که,همان‌ها که,,"1: die, dat",,,
232,10,Leuven|0059-003|231|10,δὴ,12,AuxY,δή,d--------,,همان‌هایی که,همان‌هایی که,همان‌ها که,,"1: al, reeds | dus, dan toch",,,
232,11,Leuven|0059-003|231|11,ἑκάστοτε,12,ADV,ἑκάστοτε,d--------,,همواره,همواره,مدام,,"each time, on each occasion",,,
232,12,Leuven|0059-003|231|12,φῂς,6,ATR,φημί,v2spia---,, سخن می‌گویی,سخن می‌گویی,سخن می‌رانی,,1: beweren,,,
232,13,Leuven|0059-003|231|13,εὐνομεῖσθαι,12,OBJ,εὐνομέομαι,v--pne---,,از کمالِ قانون مداری‌شان, از بسامان بودن‌شان, از انتظام‌شان,,"have good laws, be well-ordered",,,
232,14,Leuven|0059-003|231|14,",",0,AuxX,",",u--------,,,,,,1: ,,,
232,15,Leuven|0059-003|231|15,οὔτε,5,COORD,οὔτε,c--------,,و نه,و نه,و نه,,1: noch,,,
232,16,Leuven|0059-003|231|16,ἄλλην,17,ATR,ἄλλος,p-s---fa-,,از دیگر,از دیگر,از دیگر,,1: ander,,,
232,17,Leuven|0059-003|231|17,οὐδεμίαν,15,OBJ_CO,οὐδείς,p-s---fa-,,هیچ یک,هیچ یک,هیچ یک,,"1: niemand, niets",,,
232,18,Leuven|0059-003|231|18,τῶν,20,ATR,ὁ,l-p---fg-,,,,,,1: ,,,
232,19,Leuven|0059-003|231|19,Ἑλληνίδων,20,ATR,Ἑλληνίς,a-p---fg-,,یونانی,یونانی,یونان,,,,,
232,20,Leuven|0059-003|231|20,πόλεων,21,ATR_CO,πόλις,n-p---fg-,,شهرهای,پولیس‌های,دولت‌شهرهای,,"1: stad, staat",geheel,,
232,21,Leuven|0059-003|231|21,οὐδὲ,17,COORD,οὐδέ,c--------,,و یا,و نه,و,,"1: en niet, zelfs niet, en ook niet",,,
232,22,Leuven|0059-003|231|22,τῶν,42,ATR,ὁ,l-p---fg-,,غیر یونانی,بربر,غیر یونان را,,1: ,,,
232,23,Leuven|0059-003|231|23,βαρβαρικῶν,42,ATR,βαρβαρικός,a-p---fg-,,غیر یونانی,بربر,غیر یونان را,,"barbaric, non-Greek",,,
232,24,Leuven|0059-003|231|24,",",0,AuxX,",",u--------,,,,,,1: ,,,
232,25,Leuven|0059-003|231|25,ἀλλὰ,0,COORD,ἀλλά,b--------,,بلکه,بلکه,بلکه,,1: maar,,,
232,26,Leuven|0059-003|231|26,ἐλάττω,29,ADV,ἐλαχύς,d-------c,,کمتر ,کمتر ,کمتر ,,"small, short, mean, little",,,
232,27,Leuven|0059-003|231|27,ἐξ,29,AuxP,ἐκ,r--------,,از,از,از,,1: ,,,
232,28,Leuven|0059-003|231|28,αὐτῆς,27,OBJ,αὐτός,p-s---fg-,,اینجا,آن,اینجا,,"1: zelf | (in afhankelijke naamvallen) hem, haar, hen",,,
232,29,Leuven|0059-003|231|29,ἀπεδήμησας,25,PRED_CO,ἀποδημέω,v2saia---,,بیرون رفتی,بیرون رفتی,دور شدی,,"to be away from home, be abroad or on one`s travels",,,
232,30,Leuven|0059-003|231|30,ἢ,26,AuxC,ἤ,c--------,,از,از,از,,1: zeker | werkelijk (partikel in een directe vraag),,,
232,31,Leuven|0059-003|231|31,οἱ,32,ATR,ὁ,l-p---mn-,,,,,,1: ,,,
232,32,Leuven|0059-003|231|32,χωλοί,36,SBJ_CO,χωλός,a-p---mn-,,شَلان,شَلان,شلان,,lame,,,
232,33,Leuven|0059-003|231|33,τε,36,AuxY,τε,c--------,,,,,,1: en,,,
232,34,Leuven|0059-003|231|34,καὶ,36,AuxY,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
232,35,Leuven|0059-003|231|35,τυφλοὶ,36,SBJ_CO,τυφλός,a-p---mn-,,کوران,کوران,کوران,,blind,,,
232,36,Leuven|0059-003|231|36,καὶ,41,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
232,37,Leuven|0059-003|231|37,οἱ,39,ATR,ὁ,l-p---mn-,,,,,,1: ,,,
232,38,Leuven|0059-003|231|38,ἄλλοι,39,ATR,ἄλλος,p-p---mn-,,دیگر,دیگر,دیگر,,1: ander,,,
232,39,Leuven|0059-003|231|39,ἀνάπηροι,36,SBJ_CO,ἀνάπηρος,a-p---mn-,,افراد علیل,علیلان,معلولان,,"maimed, mutilated",,,
232,40,Leuven|0059-003|231|40,·,0,AuxK,·,u--------,,,,,,1: ,,,
232,41,Leuven|0059-003|231|41,[0],30,ADV,,,,,,,,,vergelijkingsbasis,elliptic,0040e
231,42,|0059-003|230|42,[1],21,ATR_CO,,,,,,,,,geheel,elliptic,0023e
233,1,Leuven|0059-003|232|1,οὕτω,3,ADV,οὕτως,d--------,,از این روی,از این روی,این چنین,,"1: zo, op die wijze",,,
233,2,Leuven|0059-003|232|2,σοι,7,OBJ,σύ,p2s---cd-,,تو را,تو را,تو را,,"1: jij, u",,,
233,3,Leuven|0059-003|232|3,διαφερόντως,7,ADV,διαφερόντως,d--------,,بیش از,بیش از,بیش از,,differently from,,,
233,4,Leuven|0059-003|232|4,τῶν,6,ATR,ὁ,l-p---mg-,,,,,,1: ,,,
233,5,Leuven|0059-003|232|5,ἄλλων,6,ATR,ἄλλος,p-p---mg-,,دیگر,دیگر,دیگر,,1: ander,,,
233,6,Leuven|0059-003|232|6,Ἀθηναίων,3,OBJ,Ἀθηναῖος,a-p---mg-,,آتنیان,آتنیان,آتنیان,,,,,
233,7,Leuven|0059-003|232|7,ἤρεσκεν,16,SBJ,ἀρέσκω,v3siia---,,خرسند کرده‌ایم,اقناع می‌کردیم,بسنده بوده‌ایم,,"1: behagen, bevallen, voldoening geven aan | tevreden stellen, verzoenen",,,
233,8,Leuven|0059-003|232|8,ἡ,9,ATR,ὁ,l-s---fn-,,,این,,,1: ,,,
233,9,Leuven|0059-003|232|9,πόλις,11,SBJ_CO,πόλις,n-s---fn-,,شهر,پولیس,دولت‌شهر,,"1: stad, staat",,,
233,10,Leuven|0059-003|232|10,τε,11,AuxY,τε,c--------,,هم,نیز,نیز,,1: en,,,
233,11,Leuven|0059-003|232|11,καὶ,7,COORD,καί,b--------,,و هم,و,و,,"1: en | ook, zelfs",,,
233,12,Leuven|0059-003|232|12,ἡμεῖς,11,SBJ_CO,ἐγώ,p1p---cn-,,ما,ما,ما,,1: ik,,,
233,13,Leuven|0059-003|232|13,οἱ,14,ATR,ὁ,l-p---mn-,,,,,,1: ,,,
233,14,Leuven|0059-003|232|14,νόμοι,12,APOS,νόμος,n-p---mn-,,قوانین,قوانین,قوانین,,"1: gebruik, wet",,,
233,15,Leuven|0059-003|232|15,δῆλον,18,PNOM,δῆλος,a-s---nn-,,آشکار,آشکار,هویداست,,"visible, conspicuous",,,
233,16,Leuven|0059-003|232|16,ὅτι,15,AuxC,ὅτι,c--------,,که,که,که,,"1: omdat, dat",,,
233,17,Leuven|0059-003|232|17,·,0,AuxK,·,u--------,,,,,,1: ,,,
233,18,Leuven|0059-003|232|20,[2],0,PRED,,,,,,,,,,elliptic,0017g
234,1,Leuven|0059-003|233|1,τίνι,5,OBJ,τίς,p-s---cd-,,که را,چه کسی را,کیست,,"1: wie?, welke?",,,
234,2,Leuven|0059-003|233|2,γὰρ,5,AuxY,γάρ,d--------,,چرا که,چرا که,,,"1: want, immers, namelijk | (in levendige vragen) toch, dan?",,,
234,3,Leuven|0059-003|233|3,ἂν,5,AuxY,ἄν,d--------,,خرسند می‌کند,اقناع خواهد کرد,باشد,,1: ,,,
234,4,Leuven|0059-003|233|4,πόλις,5,SBJ,πόλις,n-s---fn-,,شهر,پولیس,دولت‌شهر,,"1: stad, staat",,,
234,5,Leuven|0059-003|233|5,ἀρέσκοι,0,PRED,ἀρέσκω,v3spoa---,,خرسند می‌کند,اقناع خواهد کرد,بسنده باشد,,"1: behagen, bevallen, voldoening geven aan | tevreden stellen, verzoenen",,,
234,6,Leuven|0059-003|233|6,ἄνευ,5,AuxP,ἄνευ,r--------,,فاقد,بدون,فاقد,,"1: zonder, behalve | zonder de toestemming, buiten medeweten",,,
234,7,Leuven|0059-003|233|7,νόμων,6,ADV,νόμος,n-p---mg-,,قوانین,قوانین,قوانین,,"1: gebruik, wet",scheiding,,
234,8,Leuven|0059-003|233|8,;,0,AuxK,;,u--------,,,,,,1: ,,,
235,1,Leuven|0059-003|234|1,νῦν,5,ADV,νῦν,d--------,,اکنون,اکنون,حال,,1: nu,,,
235,2,Leuven|0059-003|234|2,δὲ,5,AuxY,δέ,d--------,,و,بااین‌حال,اما,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
235,3,Leuven|0059-003|234|3,δὴ,5,AuxY,δή,d--------,,,,,,"1: al, reeds | dus, dan toch",,,
235,4,Leuven|0059-003|234|4,οὐκ,5,AuxZ,οὐ,d--------,,نمی‌مانی,نمی‌مانی,بر سر نخواهی ایستاد,,1: niet,,,
235,5,Leuven|0059-003|234|5,ἐμμενεῖς,0,PRED,ἐμμένω,v2sfia---,,پایبند نمی‌مانی,پایبند نمی‌مانی,بر سر نخواهی ایستاد,,abide in,,,
235,6,Leuven|0059-003|234|6,τοῖς,7,ATR,ὁ,l-p---nd-,,بدین,این,این,,1: ,,,
235,7,Leuven|0059-003|234|7,ὡμολογημένοις,5,OBJ,ὁμολογέω,v-prpend-,,توافقات,به هم‌رایی‌ها,توافق‌‌ها,,"agree with, say the same thing as",,,
235,8,Leuven|0059-003|234|8,;,0,AuxK,;,u--------,,,,,,1: ,,,
236,1,Leuven|0059-003|235|1,ἐὰν,13,AuxC,ἐάν,c--------,,اگر,اگر,اگر,,"if haply, if",,,
236,2,Leuven|0059-003|235|2,ἡμῖν,4,OBJ,ἐγώ,p1p---cd-,,از ما,از ما,از ما,,1: ik,,,
236,3,Leuven|0059-003|235|3,γε,2,AuxZ,γε,d--------,,,,,,"1: tenminste, inderdaad, juist",,,
236,4,Leuven|0059-003|235|4,πείθῃ,1,ADV,πείθω,v2spse---,,پیروی نمایی,پیروی کنی,اطاعت بری,,1: overtuiging,voorwaarde,,
236,5,Leuven|0059-003|235|5,",",0,AuxX,",",u--------,,,,,,1: ,,,
236,6,Leuven|0059-003|235|6,ὦ,7,AuxZ,ὦ,i--------,,ای,ای,ای,,1: (blijft onvertaald),,,
236,7,Leuven|0059-003|235|7,Σώκρατες,4,ExD,Σωκράτης,n-s---mv-,,سقراط,سقراط,سقراط,,,,,
236,8,Leuven|0059-003|235|8,·,0,AuxK,·,u--------,,,,,,1: ,,,
237,9,Leuven|0059-003|236|1,καὶ,13,AuxZ,καί,b--------,,,,,,"1: en | ook, zelfs",,,
237,10,Leuven|0059-003|236|2,οὐ,13,AuxZ,οὐ,d--------,,نخواهی شد,نخواهی شد,نخواهی گشت,,1: niet,,,
237,11,Leuven|0059-003|236|3,καταγέλαστός,13,PNOM,καταγέλαστος,a-s---mn-,,مضحکه,مضحکه,مضحکه,,"ridiculous, absurd",,,
237,12,Leuven|0059-003|236|4,γε,11,AuxZ,γε,d--------,,,,,,"1: tenminste, inderdaad, juist",,,
237,13,Leuven|0059-003|236|5,ἔσῃ,0,PRED,εἰμί,v2sfim---,,نخواهی شد,نخواهی شد,نخواهی گشت,,1: gaan,,,
237,14,Leuven|0059-003|236|6,ἐκ,17,AuxP,ἐκ,r--------,,از,از,از,,1: ,,,
237,15,Leuven|0059-003|236|7,τῆς,16,ATR,ὁ,l-s---fg-,,,,,,1: ,,,
237,16,Leuven|0059-003|236|8,πόλεως,14,ADV,πόλις,n-s---fg-,,شهر, پولیس,دولت‌شهر,,"1: stad, staat",agens,,
237,17,Leuven|0059-003|236|9,ἐξελθών,13,ADV,ἐξέρχομαι,v-sapamn-,,با رفتن,رفته,با عزیمت,,1: buiten gaan | verlopen; aflopen,,,
237,2,Leuven|0059-003|236|10,σκόπει,0,PRED,σκοπέω,v2spma---,,بسنج,بیازما,بیندیش,,"1: bekijken, onderzoeken",,,
237,3,Leuven|0059-003|236|11,γὰρ,2,AuxY,γάρ,d--------,,بنابر‌این,پس,باری,,"1: want, immers, namelijk | (in levendige vragen) toch, dan?",,,
237,4,Leuven|0059-003|236|12,δή,2,AuxY,δή,d--------,,اکنون,حال,اکنون,,"1: al, reeds | dus, dan toch",,,
237,5,Leuven|0059-003|236|13,",",0,AuxX,",",u--------,,,,,,1: ,,,
237,6,Leuven|0059-003|236|14,ταῦτα,7,OBJ,οὗτος,p-p---na-,,این‌ها ,این‌ها را,از این‌ها ,,1: die (daar),,,
237,7,Leuven|0059-003|236|15,παραβὰς,8,ADV_CO,παραβαίνω,v-sapamn-,,با زیر پا گذاشتن,زیر پا گذاشته,تخطی,,go by the side of,tijd,,
237,8,Leuven|0059-003|236|16,καὶ,14,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
237,9,Leuven|0059-003|236|17,ἐξαμαρτάνων,8,ADV_CO,ἐξαμαρτάνω,v-sppamn-,,عدول ,عدول کرده,قانون‌شکنی,,Acut. (Sp.,tijd,,
237,10,Leuven|0059-003|236|18,τι,9,OBJ,τις,p-s---na-,,از هر کدام,از هر یک,هر,,"1: wie?, welke?",,,
237,11,Leuven|0059-003|236|19,τούτων,10,ATR,οὗτος,p-p---ng-,,از هر کدام,از این‌ها,هر,,1: die (daar),geheel,,
237,12,Leuven|0059-003|236|20,τί,14,OBJ,τίς,p-s---na-,,چه,چه,چه,,"1: wie?, welke?",,,
237,13,Leuven|0059-003|236|21,ἀγαθὸν,12,ATR,ἀγαθός,a-s---na-,,خیری,خوبی‌ای,فایده‌ای,,"1: goed, edel",,,
237,14,Leuven|0059-003|236|22,ἐργάσῃ,2,OBJ,ἐργάζομαι,v2sfim---,,خواهی رساند,خواهی کرد,خواهد داشت,,1: (be)werken,,,
237,15,Leuven|0059-003|236|23,σαυτὸν,16,OBJ_CO,σεαυτοῦ,p2s---ma-,,به خودت,در حق خودت,برای خودت,,1: jezelf,,,
237,16,Leuven|0059-003|236|24,ἢ,14,COORD,ἤ,c--------,,یا,یا,یا,,1: zeker | werkelijk (partikel in een directe vraag),,,
237,17,Leuven|0059-003|236|25,τοὺς,18,ATR,ὁ,l-p---ma-,,,,,,1: ,,,
237,18,Leuven|0059-003|236|26,ἐπιτηδείους,16,OBJ_CO,ἐπιτήδειος,a-p---ma-,,یاران,یاران,دوستان,,"made for an end or purpose, fit",,,
237,19,Leuven|0059-003|236|27,τοὺς,18,ATR,ὁ,l-p---ma-,,,,,,1: ,,,
237,20,Leuven|0059-003|236|28,σαυτοῦ,18,ATR,σεαυτοῦ,p2s---mg-,,خودت,خودت,خودت,,1: jezelf,bezitter,,
237,21,Leuven|0059-003|236|29,.,0,AuxK,.,u--------,,,,,,1: ,,,
238,1,Leuven|0059-003|237|1,ὅτι,25,AuxC,ὅτι,c--------,,که,که,که,,"1: omdat, dat",,,
238,2,Leuven|0059-003|237|2,μὲν,4,AuxY,μέν,d--------,,,,,,1: wel...,,,
238,3,Leuven|0059-003|237|3,γὰρ,4,AuxY,γάρ,d--------,,زیرا,زیرا,چرا که,,"1: want, immers, namelijk | (in levendige vragen) toch, dan?",,,
238,4,Leuven|0059-003|237|4,κινδυνεύσουσί,1,SBJ,κινδυνεύω,v3pfia---,,با خطر مواجه خواهند شد,خطر خواهند کرد,با خطر رو به رو خواهند گشت,,"to be daring, run risk",,,
238,5,Leuven|0059-003|237|5,γέ,4,AuxZ,γε,d--------,,,,,,"1: tenminste, inderdaad, juist",,,
238,6,Leuven|0059-003|237|6,σου,8,ATR,σύ,p2s---cg-,,تو,تو,تو,,"1: jij, u",bezitter,,
238,7,Leuven|0059-003|237|7,οἱ,8,ATR,ὁ,l-p---mn-,,,,,,1: ,,,
238,8,Leuven|0059-003|237|8,ἐπιτήδειοι,4,SBJ,ἐπιτήδειος,a-p---mn-,,یاران,یاران,دوستان,,"made for an end or purpose, fit",,,
238,9,Leuven|0059-003|237|9,καὶ,10,AuxZ,καί,b--------,,نیز,نیز,نیز,,"1: en | ook, zelfs",,,
238,10,Leuven|0059-003|237|10,αὐτοὶ,4,ADV,αὐτός,p-p---mn-,,خود,خودشان,خود,,"1: zelf | (in afhankelijke naamvallen) hem, haar, hen",,,
238,11,Leuven|0059-003|237|11,φεύγειν,16,OBJ_CO,φεύγω,v--pna---,,تبعید ,تبعید شدن,تبعید شدن,,1: vluchten; ontvluchten | verbannen worden | gerechtelijk vervolgd worden,,,
238,12,Leuven|0059-003|237|12,καὶ,16,AuxY,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
238,13,Leuven|0059-003|237|13,στερηθῆναι,16,OBJ_CO,στερέω,v--anp---,,رانده شدن,بی‌بهره‌ ماندن,محروم گشتن,,"deprive, bereave, rob",,,
238,14,Leuven|0059-003|237|14,τῆς,15,ATR,ὁ,l-s---fg-,,,,,,1: ,,,
238,15,Leuven|0059-003|237|15,πόλεως,13,OBJ,πόλις,n-s---fg-,,از شهر,از پولیس,از دولت‌شهر,,"1: stad, staat",,,
238,16,Leuven|0059-003|237|16,ἢ,4,COORD,ἤ,c--------,,یا,یا,یا,,1: zeker | werkelijk (partikel in een directe vraag),,,
238,17,Leuven|0059-003|237|17,τὴν,18,ATR,ὁ,l-s---fa-,,,,,,1: ,,,
238,18,Leuven|0059-003|237|18,οὐσίαν,19,OBJ,οὐσία,n-s---fa-,,اموال‌شان,هستی‌شان,دارایی‌شان,,sum,,,
